DT_GERACAO;HH_GERACAO;ANO_ELEICAO;DS_IDENTIFICACAO_RECURSO;NR_RECURSO;DT_AUTUACAO;DT_BAIXA;NR_PROCESSO_ORIGEM;SG_UF_TRIBUNAL_ORIGEM;NR_INSTANCIA_ORIGEM;SG_UF_TRIBUNAL;NR_INSTANCIA;DT_DISTRIBUICAO;CD_TIPO_DISTRIBUICAO;DS_TIPO_DISTRIBUICAO;CD_RELATOR;NM_RELATOR;CD_TIPO_CARGO_RELATOR;DS_TIPO_CARGO_RELATOR;CD_CLASSE;SG_CLASSE;DS_CLASSE;CD_ASSUNTO_PRINCIPAL;DS_ASSUNTO_PRINCIPAL;DS_TIPO_RECURSO;DS_NATUREZA_RECURSO;ST_CONCLUSO;QT_DECISOES;DT_ULTIMA_DECISAO;DS_ULTIMA_DECISAO
03/12/2023;05:06:19;2022;Processo;37474540;04/10/2022;30/06/2023;0603615-22.2022.6.09.0000;GO;9;GO;2;23/12/2022;;;6;MÁRCIO ANTÔNIO DE SOUSA MORAES JÚNIOR - Jurista 1;11;Magistrado;11541;Rp;REPRESENTAÇÃO;11668;Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos;Recurso;Interno;0;4;16-MAY-23;
03/12/2023;05:06:19;2022;Processo;37452974;04/10/2022;30/06/2023;0603615-22.2022.6.09.0000;GO;9;GO;2;23/12/2022;;;6;MÁRCIO ANTÔNIO DE SOUSA MORAES JÚNIOR - Jurista 1;11;Magistrado;11541;Rp;REPRESENTAÇÃO;11668;Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos;Embargos de Declaração;Interno;0;4;16-MAY-23;
03/12/2023;05:06:19;2022;Processo;37519063;04/10/2022;;0603585-84.2022.6.09.0000;GO;9;GO;2;10/02/2023;;;5;RODRIGO DE MELO BRUSTOLIN - Juiz de Direito 1;4;Magistrado;11541;Rp;REPRESENTAÇÃO;11668;Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos;Agravo de Instrumento;Externo;1;6;02/mar/23;
03/12/2023;05:06:19;2022;Processo;37194750;04/10/2022;;0603585-84.2022.6.09.0000;GO;9;GO;2;10/02/2023;;;5;RODRIGO DE MELO BRUSTOLIN - Juiz de Direito 1;4;Magistrado;11541;Rp;REPRESENTAÇÃO;11668;Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos;Recurso;Interno;1;6;02/mar/23;
03/12/2023;05:06:19;2022;Processo;37497218;04/10/2022;19/09/2023;0603588-39.2022.6.09.0000;GO;9;GO;2;10/02/2023;;;4;CARLOS AUGUSTO TÔRRES NOBRE - Juiz Federal;14;Magistrado;11541;Rp;REPRESENTAÇÃO;11668;Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos;Agravo de Instrumento;Externo;0;4;12/jan/23;
03/12/2023;05:06:19;2022;Processo;37190956;04/10/2022;19/09/2023;0603588-39.2022.6.09.0000;GO;9;GO;2;10/02/2023;;;4;CARLOS AUGUSTO TÔRRES NOBRE - Juiz Federal;14;Magistrado;11541;Rp;REPRESENTAÇÃO;11668;Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos;Recurso;Interno;0;4;12/jan/23;
03/12/2023;05:06:19;2022;Processo;37428833;21/09/2022;01/06/2023;0603315-60.2022.6.09.0000;GO;9;GO;2;21/09/2022;;;44;MARK YSHIDA BRANDÃO - Juiz Auxiliar 1;54;Magistrado;11541;Rp;REPRESENTAÇÃO;12638;Propaganda Política - Propaganda Eleitoral - Impulsionamento;Agravo;Externo;0;6;02-DEC-22;
03/12/2023;05:06:19;2022;Processo;37428835;21/09/2022;01/06/2023;0603315-60.2022.6.09.0000;GO;9;GO;2;21/09/2022;;;44;MARK YSHIDA BRANDÃO - Juiz Auxiliar 1;54;Magistrado;11541;Rp;REPRESENTAÇÃO;12638;Propaganda Política - Propaganda Eleitoral - Impulsionamento;Agravo;Externo;0;6;02-DEC-22;
03/12/2023;05:06:19;2022;Processo;37371103;21/09/2022;01/06/2023;0603315-60.2022.6.09.0000;GO;9;GO;2;21/09/2022;;;44;MARK YSHIDA BRANDÃO - Juiz Auxiliar 1;54;Magistrado;11541;Rp;REPRESENTAÇÃO;12638;Propaganda Política - Propaganda Eleitoral - Impulsionamento;Recurso;Interno;0;6;02-DEC-22;
03/12/2023;05:06:19;2022;Processo;37199430;21/09/2022;01/06/2023;0603315-60.2022.6.09.0000;GO;9;GO;2;21/09/2022;;;44;MARK YSHIDA BRANDÃO - Juiz Auxiliar 1;54;Magistrado;11541;Rp;REPRESENTAÇÃO;12638;Propaganda Política - Propaganda Eleitoral - Impulsionamento;Recurso;Interno;0;6;02-DEC-22;
03/12/2023;05:06:19;2022;Processo;37199428;21/09/2022;01/06/2023;0603315-60.2022.6.09.0000;GO;9;GO;2;21/09/2022;;;44;MARK YSHIDA BRANDÃO - Juiz Auxiliar 1;54;Magistrado;11541;Rp;REPRESENTAÇÃO;12638;Propaganda Política - Propaganda Eleitoral - Impulsionamento;Recurso;Interno;0;6;02-DEC-22;
03/12/2023;05:06:19;2022;Processo;37169370;17/09/2022;;0603275-78.2022.6.09.0000;GO;9;GO;2;02/05/2023;;;6;MÁRCIO ANTÔNIO DE SOUSA MORAES JÚNIOR - Jurista 1;11;Magistrado;156;CumSen;CUMPRIMENTO DE SENTENÇA;12366;Execução - Cumprimento de Sentença;Embargos de Declaração;Interno;0;8;29-SEP-22;
03/12/2023;05:06:19;2022;Processo;37170386;17/09/2022;;0603275-78.2022.6.09.0000;GO;9;GO;2;02/05/2023;;;6;MÁRCIO ANTÔNIO DE SOUSA MORAES JÚNIOR - Jurista 1;11;Magistrado;156;CumSen;CUMPRIMENTO DE SENTENÇA;12366;Execução - Cumprimento de Sentença;Recurso;Interno;0;8;29-SEP-22;
03/12/2023;05:06:19;2022;Processo;37169364;17/09/2022;;0603275-78.2022.6.09.0000;GO;9;GO;2;02/05/2023;;;6;MÁRCIO ANTÔNIO DE SOUSA MORAES JÚNIOR - Jurista 1;11;Magistrado;156;CumSen;CUMPRIMENTO DE SENTENÇA;12366;Execução - Cumprimento de Sentença;Embargos de Declaração;Interno;0;8;29-SEP-22;
03/12/2023;05:06:19;2022;Processo;37180705;27/09/2022;;0603422-07.2022.6.09.0000;GO;9;GO;2;27/09/2022;;;7;AMÉLIA MARTINS DE ARAÚJO - Vice-Presidente;7;Magistrado;11527;AIJE;AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL;12062;Captação ou Gasto Ilícito de Recursos Financeiros de Campanha Eleitoral;Agravo Regimental;Interno;0;3;25-SEP-23;
03/12/2023;05:06:19;2022;Processo;37662626;27/09/2022;;0603422-07.2022.6.09.0000;GO;9;GO;2;27/09/2022;;;7;AMÉLIA MARTINS DE ARAÚJO - Vice-Presidente;7;Magistrado;11527;AIJE;AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL;12062;Captação ou Gasto Ilícito de Recursos Financeiros de Campanha Eleitoral;Agravo Regimental;Interno;0;3;25-SEP-23;
03/12/2023;05:06:19;2022;Processo;37426655;20/09/2022;;0603294-84.2022.6.09.0000;GO;9;GO;2;20/12/2022;;;5;ANA CLÁUDIA VELOSO MAGALHÃES - Juiz de Direito 1;4;Magistrado;11541;Rp;REPRESENTAÇÃO;11651;Pesquisa Eleitoral - Registro de Pesquisa Eleitoral;Agravo;Externo;1;4;04-SEP-23;
03/12/2023;05:06:19;2022;Processo;37426656;20/09/2022;;0603294-84.2022.6.09.0000;GO;9;GO;2;20/12/2022;;;5;ANA CLÁUDIA VELOSO MAGALHÃES - Juiz de Direito 1;4;Magistrado;11541;Rp;REPRESENTAÇÃO;11651;Pesquisa Eleitoral - Registro de Pesquisa Eleitoral;Agravo Regimental;Interno;1;4;04-SEP-23;
03/12/2023;05:06:19;2022;Processo;37428393;21/09/2022;09/11/2023;0603325-07.2022.6.09.0000;GO;9;GO;2;01/08/2023;;;4;CARLOS AUGUSTO TÔRRES NOBRE - Juiz Federal;14;Magistrado;11541;Rp;REPRESENTAÇÃO;12638;Propaganda Política - Propaganda Eleitoral - Impulsionamento;Agravo;Externo;0;5;30/nov/22;
03/12/2023;05:06:19;2022;Processo;37344851;21/09/2022;09/11/2023;0603325-07.2022.6.09.0000;GO;9;GO;2;01/08/2023;;;4;CARLOS AUGUSTO TÔRRES NOBRE - Juiz Federal;14;Magistrado;11541;Rp;REPRESENTAÇÃO;12638;Propaganda Política - Propaganda Eleitoral - Impulsionamento;Recurso;Interno;0;5;30/nov/22;
03/12/2023;05:06:19;2022;Processo;37188698;21/09/2022;09/11/2023;0603325-07.2022.6.09.0000;GO;9;GO;2;01/08/2023;;;4;CARLOS AUGUSTO TÔRRES NOBRE - Juiz Federal;14;Magistrado;11541;Rp;REPRESENTAÇÃO;12638;Propaganda Política - Propaganda Eleitoral - Impulsionamento;Recurso;Interno;0;5;30/nov/22;
03/12/2023;05:06:19;2022;Processo;37188699;21/09/2022;09/11/2023;0603325-07.2022.6.09.0000;GO;9;GO;2;01/08/2023;;;4;CARLOS AUGUSTO TÔRRES NOBRE - Juiz Federal;14;Magistrado;11541;Rp;REPRESENTAÇÃO;12638;Propaganda Política - Propaganda Eleitoral - Impulsionamento;Recurso;Interno;0;5;30/nov/22;
03/12/2023;05:06:19;2022;Processo;37435571;22/09/2022;;0603339-88.2022.6.09.0000;GO;9;GO;2;12/05/2023;;;6;MÁRCIO ANTÔNIO DE SOUSA MORAES JÚNIOR - Jurista 1;11;Magistrado;156;CumSen;CUMPRIMENTO DE SENTENÇA;12366;Execução - Cumprimento de Sentença;Agravo de Instrumento;Externo;0;8;20/jul/23;
03/12/2023;05:06:19;2022;Processo;37188800;22/09/2022;;0603339-88.2022.6.09.0000;GO;9;GO;2;12/05/2023;;;6;MÁRCIO ANTÔNIO DE SOUSA MORAES JÚNIOR - Jurista 1;11;Magistrado;156;CumSen;CUMPRIMENTO DE SENTENÇA;12366;Execução - Cumprimento de Sentença;Recurso;Interno;0;8;20/jul/23;
03/12/2023;05:06:19;2022;Processo;37456211;04/10/2022;;0603613-52.2022.6.09.0000;GO;9;GO;2;30/12/2022;;;4;CARLOS AUGUSTO TÔRRES NOBRE - Juiz Federal;14;Magistrado;156;CumSen;CUMPRIMENTO DE SENTENÇA;12366;Execução - Cumprimento de Sentença;Recurso;Interno;1;5;25-MAY-23;
03/12/2023;05:06:19;2022;Processo;37189256;04/10/2022;;0603613-52.2022.6.09.0000;GO;9;GO;2;30/12/2022;;;4;CARLOS AUGUSTO TÔRRES NOBRE - Juiz Federal;14;Magistrado;156;CumSen;CUMPRIMENTO DE SENTENÇA;12366;Execução - Cumprimento de Sentença;Recurso;Interno;1;5;25-MAY-23;
03/12/2023;05:06:19;2022;Processo;37210811;28/09/2022;15/11/2023;0603431-66.2022.6.09.0000;GO;9;GO;2;01/09/2023;;;3;ALESSANDRA GONTIJO DO AMARAL - Juiz de Direito 2;3;Magistrado;156;CumSen;CUMPRIMENTO DE SENTENÇA;12366;Execução - Cumprimento de Sentença;Recurso;Interno;0;5;20/mar/23;
03/12/2023;05:06:19;2022;Processo;37170788;21/09/2022;;0603320-82.2022.6.09.0000;GO;9;GO;2;07/02/2023;;;3;ALESSANDRA GONTIJO DO AMARAL - Juiz de Direito 2;3;Magistrado;156;CumSen;CUMPRIMENTO DE SENTENÇA;12366;Execução - Cumprimento de Sentença;Recurso;Interno;1;5;16-MAY-23;
03/12/2023;05:06:19;2022;Processo;37113825;13/08/2022;19/09/2022;0601631-03.2022.6.09.0000;GO;9;GO;2;13/08/2022;;;6;MÁRCIO ANTÔNIO DE SOUSA MORAES JÚNIOR - Jurista 1;11;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Embargos de Declaração;Interno;0;4;12-SEP-22;
03/12/2023;05:06:19;2022;Processo;37156971;12/08/2022;08/03/2023;0601101-96.2022.6.09.0000;GO;9;GO;2;15/08/2022;;;5;ANA CLÁUDIA VELOSO MAGALHÃES - Juiz de Direito 1;4;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;12044;Registro de Candidatura - DRAP Partido/Coligação;Embargos de Declaração;Interno;0;11;30-SEP-22;
03/12/2023;05:06:19;2022;Processo;37177849;12/08/2022;08/03/2023;0601101-96.2022.6.09.0000;GO;9;GO;2;15/08/2022;;;5;ANA CLÁUDIA VELOSO MAGALHÃES - Juiz de Direito 1;4;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;12044;Registro de Candidatura - DRAP Partido/Coligação;Recurso;Interno;0;11;30-SEP-22;
03/12/2023;05:06:19;2022;Processo;37177534;12/08/2022;08/03/2023;0601101-96.2022.6.09.0000;GO;9;GO;2;15/08/2022;;;5;ANA CLÁUDIA VELOSO MAGALHÃES - Juiz de Direito 1;4;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;12044;Registro de Candidatura - DRAP Partido/Coligação;Recurso;Interno;0;11;30-SEP-22;
03/12/2023;05:06:19;2022;Processo;37156974;12/08/2022;08/03/2023;0601101-96.2022.6.09.0000;GO;9;GO;2;15/08/2022;;;5;ANA CLÁUDIA VELOSO MAGALHÃES - Juiz de Direito 1;4;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;12044;Registro de Candidatura - DRAP Partido/Coligação;Embargos de Declaração;Interno;0;11;30-SEP-22;
03/12/2023;05:06:19;2022;Processo;37156973;12/08/2022;08/03/2023;0601101-96.2022.6.09.0000;GO;9;GO;2;15/08/2022;;;5;ANA CLÁUDIA VELOSO MAGALHÃES - Juiz de Direito 1;4;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;12044;Registro de Candidatura - DRAP Partido/Coligação;Embargos de Declaração;Interno;0;11;30-SEP-22;
03/12/2023;05:06:19;2022;Processo;37089616;12/08/2022;08/03/2023;0601101-96.2022.6.09.0000;GO;9;GO;2;15/08/2022;;;5;ANA CLÁUDIA VELOSO MAGALHÃES - Juiz de Direito 1;4;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;12044;Registro de Candidatura - DRAP Partido/Coligação;Agravo Regimental;Interno;0;11;30-SEP-22;
03/12/2023;05:06:19;2022;Processo;37088020;12/08/2022;08/03/2023;0601101-96.2022.6.09.0000;GO;9;GO;2;15/08/2022;;;5;ANA CLÁUDIA VELOSO MAGALHÃES - Juiz de Direito 1;4;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;12044;Registro de Candidatura - DRAP Partido/Coligação;Impugnação;Interno;0;11;30-SEP-22;
03/12/2023;05:06:19;2022;Processo;37088021;12/08/2022;08/03/2023;0601101-96.2022.6.09.0000;GO;9;GO;2;15/08/2022;;;5;ANA CLÁUDIA VELOSO MAGALHÃES - Juiz de Direito 1;4;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;12044;Registro de Candidatura - DRAP Partido/Coligação;Impugnação;Interno;0;11;30-SEP-22;
03/12/2023;05:06:19;2022;Processo;37088048;12/08/2022;08/03/2023;0601101-96.2022.6.09.0000;GO;9;GO;2;15/08/2022;;;5;ANA CLÁUDIA VELOSO MAGALHÃES - Juiz de Direito 1;4;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;12044;Registro de Candidatura - DRAP Partido/Coligação;Agravo Regimental;Interno;0;11;30-SEP-22;
03/12/2023;05:06:19;2022;Processo;37088047;12/08/2022;08/03/2023;0601101-96.2022.6.09.0000;GO;9;GO;2;15/08/2022;;;5;ANA CLÁUDIA VELOSO MAGALHÃES - Juiz de Direito 1;4;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;12044;Registro de Candidatura - DRAP Partido/Coligação;Recurso;Interno;0;11;30-SEP-22;
03/12/2023;05:06:19;2022;Processo;37124566;15/08/2022;07/10/2022;0601796-50.2022.6.09.0000;GO;9;GO;2;15/08/2022;;;5;ANA CLÁUDIA VELOSO MAGALHÃES - Juiz de Direito 1;4;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Agravo;Externo;0;2;27-SEP-22;
03/12/2023;05:06:19;2022;Processo;37124567;15/08/2022;07/10/2022;0601796-50.2022.6.09.0000;GO;9;GO;2;15/08/2022;;;5;ANA CLÁUDIA VELOSO MAGALHÃES - Juiz de Direito 1;4;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Agravo;Externo;0;2;27-SEP-22;
03/12/2023;05:06:19;2022;Processo;37087947;15/08/2022;09/10/2022;0601810-34.2022.6.09.0000;GO;9;GO;2;15/08/2022;;;5;ANA CLÁUDIA VELOSO MAGALHÃES - Juiz de Direito 1;4;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Impugnação;Interno;0;4;12-SEP-22;
03/12/2023;05:06:19;2022;Processo;37144625;15/08/2022;14/11/2022;0601807-79.2022.6.09.0000;GO;9;GO;2;15/08/2022;;;5;ANA CLÁUDIA VELOSO MAGALHÃES - Juiz de Direito 1;4;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Agravo;Externo;0;3;08/nov/22;
03/12/2023;05:06:19;2022;Processo;37144624;15/08/2022;14/11/2022;0601807-79.2022.6.09.0000;GO;9;GO;2;15/08/2022;;;5;ANA CLÁUDIA VELOSO MAGALHÃES - Juiz de Direito 1;4;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Agravo;Externo;0;3;08/nov/22;
03/12/2023;05:06:19;2022;Processo;37175101;15/08/2022;12/01/2023;0601854-53.2022.6.09.0000;GO;9;GO;2;15/08/2022;;;5;ANA CLÁUDIA VELOSO MAGALHÃES - Juiz de Direito 1;4;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;12044;Registro de Candidatura - DRAP Partido/Coligação;Impugnação;Interno;0;8;05-DEC-22;
03/12/2023;05:06:19;2022;Processo;37156979;15/08/2022;12/01/2023;0601854-53.2022.6.09.0000;GO;9;GO;2;15/08/2022;;;5;ANA CLÁUDIA VELOSO MAGALHÃES - Juiz de Direito 1;4;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;12044;Registro de Candidatura - DRAP Partido/Coligação;Embargos de Declaração;Interno;0;8;05-DEC-22;
03/12/2023;05:06:19;2022;Processo;37088091;15/08/2022;12/01/2023;0601854-53.2022.6.09.0000;GO;9;GO;2;15/08/2022;;;5;ANA CLÁUDIA VELOSO MAGALHÃES - Juiz de Direito 1;4;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;12044;Registro de Candidatura - DRAP Partido/Coligação;Recurso;Interno;0;8;05-DEC-22;
03/12/2023;05:06:19;2022;Processo;37088039;15/08/2022;12/01/2023;0601854-53.2022.6.09.0000;GO;9;GO;2;15/08/2022;;;5;ANA CLÁUDIA VELOSO MAGALHÃES - Juiz de Direito 1;4;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;12044;Registro de Candidatura - DRAP Partido/Coligação;Recurso;Interno;0;8;05-DEC-22;
03/12/2023;05:06:19;2022;Processo;37086135;15/08/2022;12/01/2023;0601854-53.2022.6.09.0000;GO;9;GO;2;15/08/2022;;;5;ANA CLÁUDIA VELOSO MAGALHÃES - Juiz de Direito 1;4;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;12044;Registro de Candidatura - DRAP Partido/Coligação;Impugnação;Interno;0;8;05-DEC-22;
03/12/2023;05:06:19;2022;Processo;37086134;15/08/2022;12/01/2023;0601854-53.2022.6.09.0000;GO;9;GO;2;15/08/2022;;;5;ANA CLÁUDIA VELOSO MAGALHÃES - Juiz de Direito 1;4;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;12044;Registro de Candidatura - DRAP Partido/Coligação;Impugnação;Interno;0;8;05-DEC-22;
03/12/2023;05:06:19;2022;Processo;37119533;15/08/2022;29/09/2022;0601895-20.2022.6.09.0000;GO;9;GO;2;15/08/2022;;;5;ANA CLÁUDIA VELOSO MAGALHÃES - Juiz de Direito 1;4;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Embargos de Declaração;Interno;0;2;23-SEP-22;
03/12/2023;05:06:19;2022;Processo;37190954;04/10/2022;14/12/2022;0603564-11.2022.6.09.0000;GO;9;GO;2;05/10/2022;;;46;LAUDO NATEL MATEUS - Juiz Auxiliar 3;56;Magistrado;11541;Rp;REPRESENTAÇÃO;11668;Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos;Recurso;Interno;0;3;08-DEC-22;
03/12/2023;05:06:19;2022;Processo;37187592;15/08/2022;15/11/2023;0601912-56.2022.6.09.0000;GO;9;GO;2;15/08/2022;;;44;Juiz Auxiliar 1;54;Magistrado;11541;Rp;REPRESENTAÇÃO;11667;Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada;Agravo;Externo;0;6;10-OCT-22;
03/12/2023;05:06:19;2022;Processo;37107687;15/08/2022;15/11/2023;0601912-56.2022.6.09.0000;GO;9;GO;2;15/08/2022;;;44;Juiz Auxiliar 1;54;Magistrado;11541;Rp;REPRESENTAÇÃO;11667;Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada;Recurso;Interno;0;6;10-OCT-22;
03/12/2023;05:06:19;2022;Processo;37087126;15/08/2022;15/11/2023;0601912-56.2022.6.09.0000;GO;9;GO;2;15/08/2022;;;44;Juiz Auxiliar 1;54;Magistrado;11541;Rp;REPRESENTAÇÃO;11667;Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada;Recurso;Interno;0;6;10-OCT-22;
03/12/2023;05:06:19;2022;Processo;37087127;15/08/2022;15/11/2023;0601912-56.2022.6.09.0000;GO;9;GO;2;15/08/2022;;;44;Juiz Auxiliar 1;54;Magistrado;11541;Rp;REPRESENTAÇÃO;11667;Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada;Recurso;Interno;0;6;10-OCT-22;
03/12/2023;05:06:19;2022;Processo;37168802;29/08/2022;;0602036-39.2022.6.09.0000;GO;9;GO;2;04/04/2023;;;6;MÁRCIO ANTÔNIO DE SOUSA MORAES JÚNIOR - Jurista 1;11;Magistrado;156;CumSen;CUMPRIMENTO DE SENTENÇA;12366;Execução - Cumprimento de Sentença;Embargos de Declaração;Interno;0;6;10-OCT-22;
03/12/2023;05:06:19;2022;Processo;37431239;04/10/2022;;0603568-48.2022.6.09.0000;GO;9;GO;2;23/12/2022;;;6;MÁRCIO ANTÔNIO DE SOUSA MORAES JÚNIOR - Jurista 1;11;Magistrado;11541;Rp;REPRESENTAÇÃO;11668;Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos;Recurso;Interno;0;4;20/mar/23;
03/12/2023;05:06:19;2022;Processo;37190310;04/10/2022;30/11/2022;0603628-21.2022.6.09.0000;GO;9;GO;2;04/10/2022;;;44;Juiz Auxiliar 1;54;Magistrado;11541;Rp;REPRESENTAÇÃO;11668;Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos;Recurso;Interno;0;3;22/nov/22;
03/12/2023;05:06:19;2022;Processo;37189828;04/10/2022;14/11/2023;0603638-65.2022.6.09.0000;GO;9;GO;2;29/12/2022;;;5;ANA CLÁUDIA VELOSO MAGALHÃES - Juiz de Direito 1;4;Magistrado;156;CumSen;CUMPRIMENTO DE SENTENÇA;12366;Execução - Cumprimento de Sentença;Recurso;Interno;0;3;16-MAY-23;
03/12/2023;05:06:19;2022;Processo;37605436;04/10/2022;;0603652-49.2022.6.09.0000;GO;9;GO;2;23/12/2022;;;5;ANA CLÁUDIA VELOSO MAGALHÃES - Juiz de Direito 1;4;Magistrado;11541;Rp;REPRESENTAÇÃO;11668;Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos;Agravo;Externo;0;5;06/jul/23;
03/12/2023;05:06:19;2022;Processo;37580386;04/10/2022;;0603652-49.2022.6.09.0000;GO;9;GO;2;23/12/2022;;;5;ANA CLÁUDIA VELOSO MAGALHÃES - Juiz de Direito 1;4;Magistrado;11541;Rp;REPRESENTAÇÃO;11668;Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos;Recurso;Interno;0;5;06/jul/23;
03/12/2023;05:06:19;2022;Processo;37448979;04/10/2022;;0603652-49.2022.6.09.0000;GO;9;GO;2;23/12/2022;;;5;ANA CLÁUDIA VELOSO MAGALHÃES - Juiz de Direito 1;4;Magistrado;11541;Rp;REPRESENTAÇÃO;11668;Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos;Recurso;Interno;0;5;06/jul/23;
03/12/2023;05:06:19;2022;Processo;37446084;09/09/2022;29/05/2023;0602122-10.2022.6.09.0000;GO;9;GO;2;09/09/2022;;;4;CARLOS AUGUSTO TÔRRES NOBRE - Juiz Federal;14;Magistrado;12193;PCE;PRESTAÇÃO DE CONTAS ELEITORAIS;11630;Cargo - Deputado Estadual;Agravo;Externo;0;3;24-APR-23;
03/12/2023;05:06:19;2022;Processo;37559314;10/09/2022;;0602178-43.2022.6.09.0000;GO;9;GO;2;19/10/2023;;;4;CARLOS AUGUSTO TÔRRES NOBRE - Juiz Federal;14;Magistrado;12193;PCE;PRESTAÇÃO DE CONTAS ELEITORAIS;11631;Cargo - Deputado Federal;Recurso;Interno;1;2;12/jun/23;
03/12/2023;05:06:19;2022;Processo;37468714;04/10/2022;14/11/2023;0603607-45.2022.6.09.0000;GO;9;GO;2;14/07/2023;;;5;ANA CLÁUDIA VELOSO MAGALHÃES - Juiz de Direito 1;4;Magistrado;11541;Rp;REPRESENTAÇÃO;11668;Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos;Agravo;Externo;0;5;17-DEC-22;
03/12/2023;05:06:19;2022;Processo;37468713;04/10/2022;14/11/2023;0603607-45.2022.6.09.0000;GO;9;GO;2;14/07/2023;;;5;ANA CLÁUDIA VELOSO MAGALHÃES - Juiz de Direito 1;4;Magistrado;11541;Rp;REPRESENTAÇÃO;11668;Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos;Agravo;Externo;0;5;17-DEC-22;
03/12/2023;05:06:19;2022;Processo;37403943;04/10/2022;14/11/2023;0603607-45.2022.6.09.0000;GO;9;GO;2;14/07/2023;;;5;ANA CLÁUDIA VELOSO MAGALHÃES - Juiz de Direito 1;4;Magistrado;11541;Rp;REPRESENTAÇÃO;11668;Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos;Recurso;Interno;0;5;17-DEC-22;
03/12/2023;05:06:19;2022;Processo;37201849;04/10/2022;14/11/2023;0603607-45.2022.6.09.0000;GO;9;GO;2;14/07/2023;;;5;ANA CLÁUDIA VELOSO MAGALHÃES - Juiz de Direito 1;4;Magistrado;11541;Rp;REPRESENTAÇÃO;11668;Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos;Recurso;Interno;0;5;17-DEC-22;
03/12/2023;05:06:19;2022;Processo;37201848;04/10/2022;14/11/2023;0603607-45.2022.6.09.0000;GO;9;GO;2;14/07/2023;;;5;ANA CLÁUDIA VELOSO MAGALHÃES - Juiz de Direito 1;4;Magistrado;11541;Rp;REPRESENTAÇÃO;11668;Propaganda Política - Propaganda Eleitoral - Folhetos/Volantes/Santinhos/Impressos;Recurso;Interno;0;5;17-DEC-22;
